Group.1	X1	X10	X100	X101	X102	X103	X104	X105	X106	X107	X108	X109	X11	X110	X111	X112	X113	X114	X115	X116	X117	X118	X119	X12	X120	X121	X122	X123	X124	X125	X126	X127	X128	X129	X13	X130	X131	X132	X133	X134	X135	X136	X137	X138	X139	X14	X140	X15	X16	X17	X18	X19	X2	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X3	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X4	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X5	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X6	X60	X61	X62	X63	X64	X65	X66	X67	X68	X69	X7	X70	X71	X72	X73	X74	X75	X76	X77	X78	X79	X8	X80	X81	X82	X83	X84	X85	X86	X87	X88	X89	X9	X90	X91	X92	X93	X94	X95	X96	X97	X98	X99
o:Chaetophorales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o:Chlamydomonadales	608	276	1878	706	2889	0	186	36	5	71	54	50	53	232	6	44	2041	4108	4725	5887	9960	16131	11716	34	7718	5882	13295	6445	15612	2694	122	28	222	78	19	0	190	48	26	23	0	135	0	96	0	57	0	82	160	136	328	28	1753	101	262	685	415	350	352	445	202	119	539	955	492	663	426	611	230	243	437	247	493	314	524	509	160	332	265	496	419	579	523	658	554	730	462	594	303	725	969	363	204	70	237	60	840	31	18	408	188	315	180	208	106	216	240	355	803	73	55	11	355	462	326	590	98	1001	907	18	378	0	118	0	36	238	88	349	733	884	443	2308	110	4488	1209	541	1184	321	749	677
o:Chlorellales	28	0	0	0	88	0	0	13	0	0	11	9	0	0	0	533	72	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	42	0	37	281	225	575	261	110	0	125	0	65	74	64	41	35	66	22	3	8	7	25	36	54	4	7	79	61	126	60	24	95	27	23	15	17	61	67	29	172	31	54	58	17	54	9	22	29	0	91	0	0	0	0	0	0	0	17	0	32	29	26	24	109	101	178	95	132	114	324	170	25	46	0	0	21	79	30	0	35	21	125	41	0	19	0	222	46	46	330	11	139	157	16	0	114	5	0	41	0	0	0	198	86
o:Chlorodendrales	9	70	0	0	0	0	0	0	0	43	0	0	20	0	0	0	0	0	0	0	0	0	0	0	267	293	0	0	0	0	0	0	64	70	0	10	111	171	0	11	0	51	0	0	0	0	0	0	30	0	40	17	12	0	329	707	143	661	101	217	59	0	54	0	60	92	14	22	10	40	91	167	49	70	0	18	24	24	0	24	22	25	129	156	138	0	118	106	155	187	0	64	56	26	69	93	16	50	28	322	177	100	42	32	0	25	30	38	8	0	0	0	0	37	0	91	0	810	123	0	118	0	0	0	0	0	0	0	0	106	20	138	26	418	96	0	54	0	0	152
o:Choreotrichida	504	3217	3673	1873	3365	550	275	429	4094	1597	327	845	2807	2941	180	5984	3389	1616	1119	862	1443	616	668	2713	168	135	334	706	11658	310	295	5119	9894	10892	1480	2034	1332	10930	8347	9445	3225	650	509	255	0	2691	0	5801	1975	3929	5747	2712	813	2080	1855	3156	1710	3527	3019	2721	1656	1957	5046	3014	10592	6430	3629	10155	5308	1659	5081	7306	2144	6676	3044	4595	2738	2110	2067	4710	8016	7700	3921	4231	2748	3171	3231	3590	1888	5989	6531	6542	2581	1169	6649	3407	3209	8042	6418	2564	3747	3218	2920	1436	437	269	297	2297	435	1133	5801	312	1485	1240	4770	811	2604	3211	911	5462	610	1145	2108	8316	4066	1558	369	1133	0	1936	433	2200	498	2326	736	795	475	2280	1113	8464
o:Choreotrichida-Tintinnina	695	3242	228	206	0	56	65	47	73	38	18	0	2671	0	0	263	0	0	0	36	33	567	189	8030	524	240	0	80	571	50	113	368	757	421	6375	143	144	904	1491	1381	1495	4005	1041	1002	0	736	0	1209	2014	1240	3015	2702	1889	1699	2240	1925	938	2062	899	1205	817	691	2904	3970	2260	2122	1308	1227	522	934	460	1183	963	1403	3099	1070	580	741	372	180	306	831	2621	3367	2412	3356	1826	2558	2088	4325	850	1604	538	688	1164	1616	2511	1707	1840	4117	3307	3457	4425	4702	1151	1491	2405	2405	1428	650	701	90	105	996	225	299	228	4293	2073	666	731	292	613	1603	307	883	537	492	0	1339	0	425	65	0	170	71	0	121	225	2666
o:Chromulinales	2	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	62	0	0	0	74	0	0	0	0	0	30	0	0	25	0	3	0	56	0	2	0	6	0	18	14	6	30	0	8	0	20	5	22	26	5	2	33	0	11	4	19	42	3	11	51	32	253	61	71	335	179	145	131	63	8	0	0	4	0	10	0	0	0	0	0	0	0	0	0	0	45	0	16	12	0	2	0	0	12	11	6	8	17	0	0	0	21	36	0	4	0	63	15	0	0	18	0	0	47	0	0	22	0	16	0	0	0	17	0	0	0	0	0	27
o:Chrysophyceae_Clade-EC2H	17	35	298	3632	1013	325	88	9	101	0	29	42	21	341	52	202	146	1213	2282	1178	2804	969	1098	39	1854	1715	1520	4401	5308	1983	1718	745	653	203	39	783	434	293	343	364	612	30	735	610	0	10	0	30	23	41	42	44	13	43	60	49	72	0	18	40	48	65	57	0	45	36	78	93	16	0	0	0	0	0	20	0	0	0	0	0	26	39	58	41	26	90	14	10	0	14	140	59	30	45	0	0	73	12	0	18	0	0	0	11	30	25	16	58	85	774	381	1113	1485	1525	945	676	524	103	1	193	165	361	0	251	272	0	493	888	321	30	1574	1164	1289	637	621	396	1537	1210	300	32
o:Chrysophyceae_Cluster-I	6	80	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	35	0	42	24	42	26	14	44	18	7	0	0	7	6	14	12	0	104	12	12	23	41	55	33	50	79	60	0	0	36	0	0	0	0	0	5	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	23	9	0	0	94	0	0	0	93	0	33	31	19	0	0	17	12	54	13	0	0	0	11	0	0	0	0	0	0	0	0	0	12
o:Chrysophyceae_Cluster-II	8	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	26	0	0	0	30	11	18	19	2	0	0	2	13	33	18	30	7	236	0	0	65	74	21	35	26	4	9	0	0	11	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	9	0	0	6	0	0	0	0	0	0	0	5	9	0	0	0	0	8	0	74	0	88	31	0	0	0	14	0	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0	16
o:Chrysophyceae_env_clade-I	59	242	1974	5182	425	1011	875	731	351	114	534	124	60	673	1048	4652	2701	10438	9351	2650	3712	2204	1431	119	3721	4476	2497	3546	3617	4626	1213	828	28	915	37	4998	3601	1839	2841	1943	557	60	723	287	0	96	0	134	54	81	166	122	19	792	285	371	559	78	85	106	241	66	249	84	313	561	549	437	215	95	47	96	0	65	73	49	51	58	26	83	790	541	260	234	129	190	124	150	139	210	243	120	359	203	4	8	181	27	39	206	48	137	43	50	131	173	125	172	174	919	741	2486	2553	1611	1327	1496	2129	58	53	544	385	409	45	603	235	11	1174	3444	5156	96	5466	1309	4005	2034	1764	1742	5250	741	756	232
o:Chrysosaccales	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	21	29	18	0	7	6	3	0	0	0	13	5	0	0	0	0	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	35	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	4	0	141	4	0	7	0	0	0	74	8
o:Cladophorales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o:Colpodellida	20	66	0	355	515	25	72	78	679	69	19	0	58	386	28	0	0	0	0	0	165	70	0	79	1010	484	0	0	0	207	116	0	0	532	86	968	1101	1118	1118	3555	850	551	974	291	0	28	0	10	62	0	81	77	201	62	152	789	233	53	97	163	47	77	184	42	55	21	265	580	525	115	274	377	192	173	45	250	145	192	103	51	24	16	13	5	13	10	24	21	60	53	11	0	40	58	14	43	117	73	144	699	204	557	640	432	673	376	278	49	96	0	0	434	208	51	0	0	0	119	33	0	48	336	8	0	36	23	0	7	0	60	42	0	66	15	0	0	0	0	88	13
o:Craspedida	12	0	0	0	0	0	0	0	0	0	0	21	20	0	0	0	0	0	0	0	18	0	0	52	133	0	46	33	17	59	0	0	0	0	13	0	0	0	9	11	0	0	0	68	0	57	0	54	23	27	9	7	9	12	104	151	256	73	83	53	67	17	14	35	0	5	13	57	27	3	0	21	46	39	40	19	26	17	20	17	36	28	70	133	44	54	65	80	126	272	404	221	862	51	13	5	15	6	19	40	0	20	17	26	12	24	32	17	38	0	0	0	0	0	30	10	0	11	7	35	38	0	77	15	0	56	0	0	0	3	51	26	4	13	0	0	0	0	0	0
o:Cryomonadida	113	68	0	0	233	0	0	0	0	64	21	0	53	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	103	0	21	0	9	0	0	7	0	0	0	3	0	13	23	45	79	68	344	26	58	41	41	34	37	53	6	4	156	252	41	0	171	264	106	84	62	117	174	100	159	139	71	96	16	23	36	0	0	0	0	153	0	0	0	28	0	0	14	16	14	69	239	14	23	48	0	0	4	0	0	2	10	99	181	48	33	12	0	111	74	21	11	199	69	35	187	8	22	0	17	124	20	0	0	97	12	0	0	0	0	29	54	0	38	12
o:Cryptomonadales	2572	3357	276	68	996	120	842	150	158	347	48	242	4175	828	10	4268	636	125	319	429	226	209	191	4609	505	748	154	175	330	222	77	494	2352	2018	4701	690	1951	1484	858	974	0	4270	149	0	0	1881	0	2250	4813	5001	6536	11771	13076	12773	10612	10962	7184	7552	4809	5826	4191	4918	8702	6104	5773	3665	6793	14540	8281	4239	7697	6077	7813	9630	5106	8647	3509	4147	3307	2893	14228	4140	6786	6225	9879	4039	9771	5843	6302	7475	3452	4702	9181	3170	3887	4843	3527	4329	6554	19178	5833	8385	4875	4542	4023	2669	2756	3870	3305	45	171	63	761	724	531	4275	218	3708	7198	278	6507	62	1794	218	128	2650	436	1849	4231	4080	639	1137	167	129	289	340	575	36	733	6063
o:Cyanidiales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	4	0	0	4	0	13	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	7	0	230	0	0	0	0	0	0	24	0	5	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0
o:Cymbellales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0
o:Cyrtophoria_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	48	0	0	0	0	115	0	0	0	31	70	56	143	444	243	0	107	0	442	0	169	0	57	4	0	0	0	0	0	0	14	0	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	22	8	13	0	0	0	0	0	0	0	15	153	22	11	6	0	0	74	9	0	0	0	8	26	30	266	136	96	197	10	0	0	0	27	0	10	0	0	42	0	0	0	0	0	270	175	0	88	0	0	0	6	0	0	0	0	0	0	0	0	0	0
o:Cyrtophoria_7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	64	36	11	0	4	0	5	0	0	0	0	0	17	0	3	38	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	11	49	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o:Cyrtophoria_8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o:Dolichomastigales	16	7	161	294	137	126	7	109	20	53	66	120	0	575	58	242	0	836	1021	780	383	216	98	24	475	0	140	0	0	227	193	0	0	0	25	100	16	0	33	0	0	0	0	0	0	0	0	0	40	22	64	34	0	46	50	94	20	12	21	0	0	0	14	25	18	26	13	46	36	0	16	0	0	17	52	19	0	7	0	9	127	80	43	135	28	36	63	35	0	0	0	0	66	24	5	0	74	0	0	0	0	0	0	0	0	0	0	36	60	451	130	436	331	342	364	255	75	24	10	40	241	229	0	8	156	4	79	502	270	0	445	870	298	193	293	57	796	0	0	16
o:Euamoebida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	12	0	0	9	4	24	10	0	0	6	0	0	0	0	4	3	0	0	0	0	4	0	0	2	0	0	4	0	0	0	0	117	4	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o:Euglyphida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o:Euplotia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o:Flamellidae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	81	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0
o:Fragilariales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o:Glissomonadida	0	0	104	116	0	11	0	24	0	89	0	0	0	0	0	186	0	0	0	59	0	0	0	0	99	0	147	0	0	61	0	27	67	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	11	0	24	0	0	0	0	0	11	0	0	0	27	17	0	6	0	0	25	0	0	50	0	0	7	10	5	11	0	14	0	0	14	0	0	0	0	0	0	25	0	0	0	0	0	4	0	0	0	6	0	0	8	0	3	6	6	0	16	0	0	0	21	0	255	15	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	31	0	148	0
o:Goniomonadales	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o:Haptoria_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
o:Hibberdiales	1	0	536	656	289	85	0	0	0	0	59	0	0	0	65	0	123	616	387	819	2141	497	564	0	2367	2389	324	707	1401	1051	1025	705	0	221	5	761	322	645	423	1049	362	34	1332	1282	0	0	0	1	17	18	8	0	5	7	2	5	4	2	1	7	1	5	15	0	27	2	2	0	0	0	0	0	0	0	2	2	3	0	0	0	0	0	34	11	0	7	0	0	0	0	0	0	3	0	0	4	15	0	0	1	0	0	7	7	33	13	23	2	0	433	99	340	228	454	671	559	286	0	9	102	0	31	3	61	151	6	126	775	525	3	767	443	463	896	509	289	905	205	407	1
o:Hydrurales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
