X1	X10	X100	X101	X102	X103	X104	X105	X106	X107	X108	X109	X11	X110	X111	X112	X113	X114	X115	X116	X117	X118	X119	X12	X120	X121	X122	X123	X124	X125	X126	X127	X128	X129	X13	X130	X131	X132	X133	X134	X135	X136	X137	X138	X139	X14	X140	X15	X16	X17	X18	X19	X2	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X3	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X4	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X5	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X6	X60	X61	X62	X63	X64	X65	X66	X67	X68	X69	X7	X70	X71	X72	X73	X74	X75	X76	X77	X78	X79	X8	X80	X81	X82	X83	X84	X85	X86	X87	X88	X89	X9	X90	X91	X92	X93	X94	X95	X96	X97	X98	X99	Genus
0.0430408349921989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0105134045908533	0	0	0.13391557496361	0.122735894670287	0.0263276083690821	0.13840093686788	0	0	0	0	0.0244271825687625	0	0	0	0.0337597059154507	0.0149342891278375	0	0	0	0.582740594738195	NA	0	NA	0	0	0	0	0	0.0131509731720147	0	0.323052072917468	0.355976485956891	1.15631241459056	0.279218189070602	0.400374376039933	0.220227707138702	0.366182705897469	0.0779173159776331	0.0223025823204244	0.020393180520434	0	0	0.039800385757585	0.108988331837415	0.0785630111059529	0.0158755357993332	0	0	0	0.0249463653145737	0	0	0	0	0	0	0.0924451748754558	0.0774693350548741	0.287482336890318	0.44789726108843	0.18667006066777	0	0.224917664069403	0.357509943245297	0.604524180967239	0.852744772235633	1.61612929034323	0.940625665035114	3.25102080497764	0.283678129108144	0.0740698535695972	0.0337906332364669	0	0.0336059146409768	0.0582298136645963	0.0954493860282737	0	0.0642040833797029	0.0776432975565197	0.129025854796288	0.0885870367636203	0.119539771878269	0.104802697530302	0	0.058343057176196	0	0	0	0	0	0	0	0	0.0265444015444015	0	0.121808174681945	0.0281700059861263	0	0	0	0	0	0	0	0	0	0.146186258491702	0.100728343406168	0.0240096038415366	0.0422160161070338	0	0	0	0	0	0	g:Codosiga
0	0	0	0.0476091290504954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0690488520628345	0.389451951951952	0	0	0	0.850348082044573	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0270817071033725	0	0.0250870206027157	0	0.0918470440559655	0.0256443133735094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0553518300698817	0.592558828556777	0.243292559302561	0	0.0280049288674807	0	0.0490145495820865	0.0749183924653502	0.0642040833797029	0	0.0942881246588259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0988524519706021	0	0	0	0	0	0	0	0	0	0.176226675881133	g:Colemanosphaera
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0.0130890052356021	NA	0	0	0	0.0254406687261494	0	0	0	0	0	0	0	0	0.045707637330674	0	0	0.0446051646408488	0	0	0.018700327255727	0.0489850901631816	0.0235072872590503	0.0964182409027604	0.137587976927555	0	0	0.0236990892778549	0	0	0.00850238917135715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0299619055771947	0	0	0.0221467591909051	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0215880143344415	0	0	0	0	0	0	0	0	0	0	0.025787596166244	0	0	0	0	0	0.186937726369903	0	0	0	0	g:Coleps_1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0447747828423032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	g:Conchophthirus
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0887726019716862	0	0.296335196368956	0	0.425270277194241	0.105505467101477	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0485248447204969	0.250232174182231	0.160539412425751	0.132688438984719	0.223795387074675	0.104213190412386	0	0.0647507097673955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	g:Conticribra
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0195007800312012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	g:Copromyxa
0.0860816699843977	0.0268332886111857	0.827083119284907	0.874817746302853	0.575026232948583	0.676655389076849	0.0185351903828841	0.536021637570691	0	0.219271027264077	0.069840530788034	0.439463854098	0	0.995808943230231	0.239422084623323	0.365680437607664	0	2.87423502716083	3.73268014477388	4.49826989619377	1.24431448992853	0.717822604765544	0.363285883748517	0.0841072367268267	1.42450142450142	0	0.407569141193595	0	0	0.604173320557862	0.299691983239448	0	0	0	0.122135912843813	0.312129346401149	0.0747558753445779	0	0.123785588356653	0	0	0	0	0	NA	0	NA	0	0.20029042111061	0.0835532102022867	0.232600399781937	0.128524986769487	0	0.159955490646081	0.192292900546112	0.30698889614631	0.105119310417324	0.0478659752692461	0.109193011647255	0	0	0	0.0223025823204244	0.10196590260217	0.0564457963561103	0.121552127162225	0.0214309769463919	0.0983032012651195	0.103560332821483	0	0.0521988777241289	0	0	0.0349249114404031	0.218652762593558	0.0323090788511572	0	0.0287332731302849	0	0.0466877626186647	0.326126033588414	0.344308155799441	0.209521025191249	0.535098497760514	0.118790038606763	0.152014187990879	0.253032372078079	0.156410600169817	0	0	0	0	0.256659537235077	0.166055490209645	0.0284884052190758	0	0.292686785587153	0	0	0	0	0	0	0	0	0	0	0.18848167539267	0.194476857253987	1.75862741275102	0.47063934544928	1.92826500375923	1.38187283430051	1.4003767095242	1.37972860283527	0.788690973498646	0.251889168765743	0.0579150579150579	0.043176028668883	0.180456555084363	0.848621430332054	0.925402085185485	0	0.0298808501101856	0.553485896753592	0.0251145852954103	0.505082795217697	1.13019789720152	0.729355195980443	0	1.9133201479061	3.37052533705253	1.78871548619448	0.626745469896733	1.3339403596631	0.33298282509639	3.0846735128851	0	0	0.055286800276434	g:Crustomastigaceae-AB
4.42244579544843	5.07532487445854	0	0.202338798464606	3.5299055613851	0.0161108425970678	2.22951861462691	0.540939267273174	0.438925466011056	1.14186421745066	0.112520855158499	0.589614004248151	17.3131346762111	0.677150081396557	0.0412796697626419	3.77769047115356	1.80399562667727	0	0.679998537637553	0.10957324106113	0	0	0.10008896797153	12.3882950762222	0	0.271640202750007	0	0	0	0	0.0110997030829425	0.0739809129244655	1.02759009009009	2.34554130259652	17.8660413307929	0.243460890192896	3.68172686072046	2.98946048661991	0.656438726133763	0.81889685384309	0	7.32463712513588	0.105555555555556	0	NA	7.78795811518325	NA	7.72165986538767	9.41364979219869	8.95338610378188	15.1299291295657	29.2772359567551	35.8791425565492	36.9705820988942	33.582032151373	29.3403004572175	31.2835067801955	18.3446350219386	6.99355241264559	14.867447851741	16.4332519593987	16.6193051608763	9.5917034393768	16.542948038176	4.19266831822886	5.28284244974287	13.1616814132198	24.0757362054964	19.9728600507089	15.7220722866063	16.3871851755187	13.1300777496287	19.599146832786	18.6848276206157	13.6784122445547	10.1484517149319	10.6832631861735	11.468680732288	12.9758078159364	5.37946775950615	4.29870063170869	3.26662362814719	3.60083808410077	6.20317888144596	3.06732849688176	6.30014356895532	3.34966663989075	2.10930866514725	3.26150546021841	3.24168417092517	0.832066565325226	2.32815492658012	1.07719230021388	0.906386217394313	6.17058857045183	12.5701155639657	9.73776846102124	5.76341436092752	7.73000776397516	12.8753482612733	13.3996896238026	16.7444249454265	10.8015528659511	13.6519279440226	15.0819430090063	8.39268815062011	7.66426683678119	11.6753926701571	3.14080124465189	0.0350945603431468	0.108609079719065	0.172482420061032	2.30451300463407	1.48227008435018	1.56546129937078	8.50850516325235	0.406381192275399	3.75241312741313	22.8617071801736	0.861680050527835	21.9831684214233	0.169724399903015	6.16706100195453	0.410861689015052	0.131275501153096	9.68795127770453	1.64311744773352	2.84125447463809	7.41781247467517	11.9912322173035	1.99071287298994	2.75065860839919	0.792316926770708	0.0941741897772293	0.341452310493968	1.62986330178759	0.930052315442744	0	1.53741957331527	3.91845196959226	g:Cryptomonas
0	0.042166596389006	0	0	0	0	0	0	0	0	0	0	0.0776871427778703	0	0	0	0	0	0	0	0	0	0	0.161205537059751	0	0	0	0	0	0	0	0	0	0	0.102594166788803	0	0	0	0	0	0	0	0	0	NA	0.0392670157068063	NA	0.0582966770894059	0.0450653447498873	0.158311345646438	0.152644012356896	0.0415816133665986	0	0	0	0	0	0	0	0.033241918058672	0	0	0	0	0.00940763272601838	0.0280504908835905	0	0	0	0	0	0.0145598555662328	0	0	0.0420486081910689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0158209073290353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0565078169146732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	g:Cyclidium_3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0270846734604056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	g:Cyclostephanos
0.0968418787324474	0.364166059723234	0.143840542484332	0	0	0	0.402478419742626	0	0	0.765380000827438	0.826446280991736	0.23804292096975	0.116530714166805	0.237262304734855	0.066047471620227	3.38783281453051	1.37660272338734	0	0.0987094651409352	0.190311418685121	0.107212475633528	0	0.29285290628707	0	0	0.733708588871153	0	0	0	0	0	0	0	0	0.0635106746787825	0.181035020912666	0.31304022800542	0.203737805116953	0.49889343186166	1.27937076861808	0.717323359122816	3.56160879851653	1.75	0	NA	21.1780104712042	NA	11.0551698553182	1.38701116619098	2.12840809146878	0.34163183717972	0.181447040145158	0.12493424513414	0.128659851171848	0.126913314360434	0	1.37180700094607	1.15277223773434	1.01913477537438	0.81027175268013	0.353334189901066	0.178751489595747	0.398260398579007	0.2161677135166	0.501740412054313	0.869565217391304	0.168386247435937	0.339787152199	0.124986608577652	0.619145896173996	1.89873417721519	1.51131300777496	1.91285506314114	2.59442199271566	0.365822891262299	3.7138435900488	4.60284767618877	4.12938182415237	4.21248519709017	2.6819525859833	2.22382004005958	3.09446955024747	0.706524387272816	1.35954655356931	0.504857664078741	0.717844776623596	0.614507189332476	0.920588103856639	0.711778471138846	0.761827131078158	0.620049603968318	0.753351776973824	0.279992222438266	0.498166470628935	0.0740698535695972	0.452794485368656	5.08642170628486	0.106418729696427	0.16013198757764	0.918377876380146	1.86225718413871	1.32688438984719	2.22425211235442	1.04709443700065	2.08917761700871	2.45056532350451	2.00036453112184	1.22513089005236	0.243096071567483	0	0	0.114988280040688	0	0.462697567766768	0.1591994541733	1.37352538181332	0	0.506756756756757	5.00841932559043	0	0	0.0363695142649317	31.3085073552104	0.705935083853136	1.05375199574242	7.64111257612859	0.319672655201074	0.16210009680978	0.694238093951755	0.954141058151029	0.128987875139737	0.0968541763520843	0.258103241296519	0.340975514710658	0.678351923514682	0	0.37977136213912	0	0.548594649508974	1.01589495507947	g:Cyclotella
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0.0131509731720147	0	0	0.0261267145656434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0118656804967765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	g:Cyphoderia
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0.0850785340314136	NA	0	0	0.0483729111697449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.037351062637732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	g:Cyrtolophosis
0.18830365309087	0.0306666155556407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0439689286237725	0	0	0	0	0.0572481083233771	0	0.20141952810282	0	0	NA	0.209424083769634	NA	0.16429063543378	0.445646186971108	0.277044854881267	0.134472106123932	0.317532320254026	0.236717517096265	0.0417275192989777	0	0	0	0.0239329876346231	0	0.02077619878667	0	0.0275002291685764	0.0270817071033725	0.248796802349294	0.222647307849102	0.135577372604021	0.00918470440559655	0.179510193614566	0.153554976252544	0.0793776789966661	0.199008221323242	0.078623220057657	0	0	0.0967117988394584	0.0221062118455286	0.304468523327662	0.0492570396519169	0.101505667399763	0.37868963012917	0.0719018026809101	0.133419410372283	0.0974516396238367	0.0753101589440723	0	0.249134363651719	0	0	0.0682527301092044	0.147349280496598	0.0520041603328266	0.025537348371994	0.18666148162551	0.242164256555732	0.0854652156572275	0	0.344104734406518	0	0.0194099378881988	0.219275616551439	0.0374591962326751	0.119847622308779	0.146152089518155	0.109175723289167	0.258378857227226	0.428350849230463	0.191378838968377	0.12565445026178	0.200959419162453	0.857867030610255	0	0	0	0.0737040373433789	0	0	0	0	0.0777168516039895	0	0	0.109108542794795	0.47834584919247	0.209165950771299	0.0886996629412808	1.42525271551454	0.191803593120644	0	0.307949971636187	0.0945545192762281	0	0	0	0	0	0.0350508236943568	0	0	0	0.30062197650311	g:Desmodesmus
0.0322806262441491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0159856768335571	0	0	NA	0	NA	0.0105993958344374	0.0100145210555305	0	0.0363438124659277	0.0226808800181447	0.0986322987901105	0.0591139856735517	0	0.0359242325277596	0.0262798276043309	0.0398883127243718	0.0935940099833611	0.178675309565362	0	0	0.0732799133385373	0	0.0501740412054313	0.0233754090696587	0.0153078406759942	0.0320553917168868	0.0107131378780845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0802297103285196	0	0	0	0	0	0	0	0	0	0	0.166119526954871	0	0	0	0	0	0	0.00496253287678031	0	0	0.00911327804611319	0.0366492146596859	0	0	0	0	0	0	0	0	0	0.028957528957529	0.112257674539096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0194843151263233	0	0	0	0	0	0.0414651002073255	g:Dinobryon
0	0	0	0	0	0	0	0.221293336611753	0	0	0	0	0	0	0.0123839009287926	0	0	0	0	0.374855824682814	0	0	0	0	0	0	0	0	0.25708135230986	0	0	0	0	0	0.029312619082515	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0.0150217815832958	0	0	0	0	0	0	0.0816459830176355	0.0630715862503942	0.0239329876346231	0	0.02077619878667	0	0	0	0	0	0	0	0	0	0.0687939884637773	0	0	0	0	0	0	0	0.00820950660865282	0.0225568149777251	0	0	0	0	0.0673827737920647	0	0.0211130816653999	0.0522130291589686	0	0.0682527301092044	0.02194563752077	0	0.0170248989146627	0.12444098775034	0.214488341520792	0.102558258788673	0	0	0	0.0824922360248447	0	0	0	0	0	0	0	0.00911327804611319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04215093754843	0.108043217286915	0	0	0	0	0.233715645964077	0	0	g:Echinamoeba
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.037843747371962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	g:Euglypha
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.345892066798081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0.0473036896877956	0	0	0	0	0	0	0	0	0	0	0	0.289254722708281	0	0	0.0582394222649311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0240983211502932	0	0	0	0	0	0	0	0	0.0337906332364669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.210084033613445	0	0	0	0	0	0	0	g:Flamella
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0564942735350008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0388953714507974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	g:Fragilaria
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0287742183004028	0	0.822692604336276	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0.0259983361064892	0.037397157816006	0	0	0.00796520797158014	0	0	0.0467508181393174	0	0	0	0	0	0	0	0	0.0126145824573207	0	0	0	0	0	0	0	0	0	0	0.0422261633307998	0	0	0	0	0	0	0	0	0	0	0.0593284024838825	0	0	0	0	0	0	0	0	0	0	0.0366492146596859	0	0	0	0	0.484281718365132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0518313752591569	g:Golenkinia
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0865012519918051	0	0	0	0	0	g:Gomphonema
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0480192076830732	0	0	0	0	0	0	0	g:Goniochloris
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0106851305722956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	g:Goniomonas
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.208742119984971	0	0	0.0634963071884504	0	0	0.0043176028668883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	g:Haematococcus
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0272214660703869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	g:Hafniomonas
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0219511430273762	0	0	0	0	0	0	0	0	0	0.0336388865528551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0251145852954103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	g:Hariotina
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.589632298747031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	g:Hausmanniella
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0828381629044334	0	0	0	0.226556042004715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	g:Hemiholosticha
0	0	0	0	0	0	0	0.0885173346447013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	g:Heveochlorella
0	0.122666462222563	0	0	0	0	0	0	0	0	0	0	0.0943343876588425	0	0	0	0	0	0	0	0	0	0	0.129665323287191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0.0105993958344374	0.0150217815832958	0	0.0254406687261494	0.0302411733575263	0	0.0312956394742333	0	0.0130633572828217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00648256190846623	0.167674010528368	0	0	0	0	0	0	0	0.0916988416988417	0	0.0270684832626545	0.0387337582309236	0	0	0.0224106375826392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	g:Histiobalantium
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0905175104563331	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0.0683275517712604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0153043005084429	0	0	0	0	0	0	0	0	0	0	0	0	0	0.100322914380663	0.0200016001280102	0	0	0.0276759150349408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02148966347187	0	0.228575856190919	0	0	0	0	0	0	0	0	g:Holosticha
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0745494619473616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	g:Kalometopia
