Group.1	X1	X10	X100	X101	X102	X103	X104	X105	X106	X107	X108	X109	X11	X110	X111	X112	X113	X114	X115	X116	X117	X118	X119	X12	X120	X121	X122	X123	X124	X125	X126	X127	X128	X129	X13	X130	X131	X132	X133	X134	X135	X136	X137	X138	X139	X14	X140	X15	X16	X17	X18	X19	X2	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X3	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X4	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X5	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X6	X60	X61	X62	X63	X64	X65	X66	X67	X68	X69	X7	X70	X71	X72	X73	X74	X75	X76	X77	X78	X79	X8	X80	X81	X82	X83	X84	X85	X86	X87	X88	X89	X9	X90	X91	X92	X93	X94	X95	X96	X97	X98	X99
s:Aulacoseira_subarctica	1	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0	60	11	601	176	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	23	0	0	0	0	32	0	6	14	0	0	0	0	0	0	0	0	0	0	0	0	37	747
s:Chromulinospumella_sphaerica	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	7	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	62	27	0	224	106	75	83	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	16	0	0	0	0	0	11	9	0	0	0	0	0	0	0	36	0	0	0	56	0	0	0	0	0	0	25	0	0	0	0	10	0	0	0	0	0	0	0	0	0	18
s:Chrysamoeba_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	62	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s:Chrysosaccus_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s:Chrysosphaerella_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s:Cocconeis_placentula	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s:Conticribra_weissflogii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	79	0	83	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	97	30	31	49	21	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s:Cyclostephanos_tholiformis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s:Cyclotella_meneghiniana	0	0	0	0	0	0	0	0	0	87	59	36	0	137	0	1271	109	0	27	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	72	119	140	479	159	0	0	2179	0	1702	82	168	0	18	0	9	0	0	29	58	41	39	0	0	33	0	44	0	10	25	0	57	37	51	201	220	87	502	282	246	261	193	150	70	0	45	23	109	23	0	0	0	11	0	0	0	0	43	86	0	33	259	206	185	235	128	140	266	185	0	26	0	0	0	0	0	0	0	0	0	61	0	0	0	4460	163	204	544	33	43	20	30	0	0	0	52	110	0	0	0	94	96
s:Cyclotella_sp.	18	95	28	0	0	0	70	0	0	50	110	29	21	0	16	799	168	0	0	0	0	0	79	0	0	262	0	0	0	0	0	0	0	0	13	58	67	0	61	365	0	560	156	0	0	739	0	292	149	248	59	30	38	28	0	0	232	203	115	113	0	39	102	53	0	111	0	0	35	60	450	365	317	737	0	1530	668	670	420	324	635	581	145	298	71	61	130	206	146	243	144	177	72	72	13	24	1055	19	0	80	114	103	233	83	143	210	245	234	49	0	0	26	0	113	42	411	0	199	988	0	0	9	1159	26	44	536	17	29	237	192	0	0	43	53	39	0	0	0	0	107
s:Dinobryon_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	13	6	0	0	0	7	12	22	0	0	36	0	16	5	0	15	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	2	4	0	0	0	0	0	0	0	0	0	5	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
s:Fragilaria_crotonensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s:Goniochloris_tripus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
s:Lepidochromonas_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	4	7	0	2	0	10	56	23	2	5	24	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	20	0	0	0	0	0	0	0
s:Mallomonas_oviformis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s:Mallomonas_punctifera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
s:Mallomonas_sp.	21	69	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	9	0	0	0	8	0	0	2	0	66	38	355	198	75	277	166	46	19	15	0	0	53	86	15	0	8	15	14	27	4	0	11	7	82	0	0	9	0	20	0	0	0	0	9	55	0	0	5	13	0	0	0	0	0	0	135	0	0	0	0	0	0	0	7	0	0	97	47	0	0	32	0	0	0	12	0	59	122	0	0	0	0	0	0	8	0	0	0	58	0	0	0	0	0	0	0	0	0	17
s:MAST-12A_sp.	0	53	0	193	26	156	0	20	383	26	2	72	4	500	48	752	0	0	80	0	0	0	0	19	0	0	31	0	0	0	0	0	162	0	12	187	617	77	50	34	0	0	18	0	0	7	0	0	45	15	56	27	34	17	46	79	69	10	17	11	22	15	54	0	17	9	29	45	40	11	0	12	10	5	5	30	8	13	18	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	15	14	11	36	4	0	4	0	0	0	0	18	0	644	0	0	0	80	79	53	121	51	19	0	0	26	0	7	60	0	108	209	0	42	99	0	98	59	14	0	19	201	310	0
s:MAST-12C_sp.	131	128	189	431	21	221	60	376	405	61	89	140	49	310	771	1913	679	1060	418	340	1702	193	655	104	2928	4866	2236	780	984	1639	1759	1218	24	603	55	1762	1547	207	884	1512	307	179	496	652	0	23	0	45	67	185	167	104	87	117	73	117	66	69	86	97	21	40	115	173	89	74	111	88	54	26	133	102	64	54	250	175	53	108	65	150	212	119	223	277	49	378	198	279	208	611	231	112	304	458	48	20	320	112	59	316	48	83	101	156	154	96	128	116	228	735	1110	555	1346	722	170	309	386	121	77	125	205	106	19	137	249	82	230	1368	204	82	418	305	309	615	323	65	216	102	164	77
s:MAST-2A_sp.	251	116	33	0	124	0	0	40	0	114	33	130	77	0	32	0	0	0	0	27	129	0	0	223	0	0	80	0	79	15	40	0	0	0	318	34	0	0	0	13	0	45	40	0	0	90	0	201	78	156	91	137	165	90	153	155	153	83	83	62	58	15	369	129	150	206	184	565	358	245	627	1009	652	341	172	1712	327	267	192	105	194	59	117	167	61	129	92	74	59	103	11	35	251	265	18	20	165	21	84	117	12	14	16	30	56	43	36	132	395	78	33	0	53	21	47	141	0	62	126	8	36	46	62	28	22	28	0	86	0	221	0	0	17	21	6	10	64	0	0	99
s:MAST-3J_sp.	95	13	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	4	0	7	25	0	0	4	0	26	5	20	43	6	23	15	15	27	25	26	19	17	10	0	5	60	0	0	0	0	0	0	0	0	0	0	37	0	0	0	9	16	9	8	0	45	15	38	22	32	25	21	16	0	123	14	0	0	8	5	30	94	8	0	9	10	6	13	0	11	151	0	46	0	0	0	0	0	0	13	14	0	0	0	7	0	0	9	0	0	236	8	13	0	0	0	0	0	0	0	0	0
s:Melosira_varians	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	9	3	7	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	7	71	19	38	22	3	0	0	9	5	27	8	0	0	0	0	0	13	0	0	5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	3
s:Monodus_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	0	18	0	2	0	0	0	0	0	0	0	0	0	7	0	6	4	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
s:Nitzschia_acicularis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	4	0	5	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	23	0	0	0	0	0	7	1	3	15	0	7	11	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	13	3	13	4	8	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
s:Nitzschia_draveillensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
s:Nitzschia_fonticola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s:Nitzschia_palea	21	8	0	0	49	0	0	0	76	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193	0	0	36	26	0	23	193	0	81	0	0	0	13	0	12	0	10	6	6	8	13	0	33	43	22	36	26	24	27	27	0	27	7	17	44	9	25	41	19	42	32	18	52	68	21	42	19	26	3	17	0	15	6	18	33	23	0	33	14	56	62	29	0	21	0	32	134	34	37	49	38	6	42	32	7	48	0	0	0	0	0	0	0	0	44	5	7	23	0	23	0	46	9	0	0	449	8	0	0	0	0	0	0	0	0	37	43
s:Oikomonas_sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s:Paramonas_globosa	0	0	0	0	0	30	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s:Paraphysomonas_butcheri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0
s:Paraphysomonas_segmenta	2	28	0	137	0	0	37	0	170	26	55	77	3	51	71	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	11	0	1	0	74	0	0	0	0	0	4	0	0	7	0	0	0	0	7	5	9	3	9	54	0	2	6	0	20	0	8	43	105	50	28	24	112	33	24	0	18	6	0	0	0	0	21	0	0	0	0	0	0	0	0	0	7	14	0	0	0	3	3	0	4	8	3	5	3	15	0	0	109	83	13	212	0	0	36	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0
s:Paraphysomonas_sp.	14	348	0	0	0	0	67	0	0	23	0	53	106	0	0	0	0	0	0	0	3	0	0	79	0	0	0	0	0	192	0	0	0	0	54	65	131	0	22	79	54	88	64	0	0	24	0	32	28	24	70	39	69	43	26	33	133	36	68	93	54	2	139	43	36	28	12	8	0	16	9	23	0	0	197	0	0	0	0	7	0	0	0	0	0	206	0	0	0	0	6	0	29	0	0	27	122	0	0	22	29	29	85	73	116	126	105	72	17	67	0	468	39	44	202	58	0	248	45	40	0	0	22	20	0	0	17	0	373	67	36	115	75	0	30	24	0	0	0	32
s:Paraphysomonas_uniformis	0	6	0	0	0	0	0	0	32	0	0	0	26	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	50	0	0	0	0	0	11	0	0	8	0	0	0	0	3	46	26	42	40	0	0	33	7	36	0	15	31	0	15	0	32	0	0	36	16	6	0	1	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	62	0	0	7	0	7	10	10	21	49	40	0	0	0	0	6	0	0	0	0	0	47	5	0	0	0	3	0	0	0	0	0	0	15	0	0	0	40	0	0	0	0	0	32
s:Paraphysomonas_vulgaris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
