>AF419668.1.1489_U,k:Bacteria,d:CCD,p:Chloroflexi-Chloroflexi_X,c:Anaerolineae,o:Anaerolineae_X,f:Anaerolineae_XX,g:Anaerolineae_XXX,s:Anaerolineae_XXX_sp.
>AJ306747.1.1491_U,k:Bacteria,d:CCD,p:Chloroflexi-Chloroflexi_X,c:Anaerolineae,o:Anaerolineales,f:Anaerolineaceae,g:Anaerolineaceae_UCG001,s:Anaerolineaceae_UCG001_sp.
>HQ867836.1.875_U,k:Eukaryota,d:Eukaryota_X,p:Ancyromonadida-Ancyromonadida_X,c:Ancyromonadida_XX,o:Ancyromonadida_XXX,f:Ancyromonadida_Group-1,g:Ancyromonadida_Group-1_X,s:Planomonadidae_Group-1_X_sp.
>HQ867533.1.869_U,k:Eukaryota,d:Eukaryota_X,p:Ancyromonadida-Ancyromonadida_X,c:Ancyromonadida_XX,o:Ancyromonadida_XXX,f:Ancyromonadida_Group-1,g:Ancyromonadida_Group-1_X,s:Planomonadidae_Group-1_X_sp.
>FJ153649.1.1201_U,k:Eukaryota,d:Eukaryota_X,p:Ancyromonadida-Ancyromonadida_X,c:Ancyromonadida_XX,o:Ancyromonadida_XXX,f:Ancyromonadida_Group-1,g:Ancyromonadida_Group-1_X,s:Planomonadidae_Group-1_X_sp.
>AF411879.1.1769_U,k:Eukaryota,d:Obazoa,p:Opisthokonta-Metazoa,c:Annelida,o:Annelida_X,f:Annelida_XX,g:Tubifex,s:Tubifex_ignotus
>DQ459973.1.1689_U,k:Eukaryota,d:Obazoa,p:Opisthokonta-Metazoa,c:Annelida,o:Annelida_X,f:Annelida_XX,g:Stylaria,s:Stylaria_lacustris
>AY176284.1.1749_U,k:Eukaryota,d:Obazoa,p:Opisthokonta-Metazoa,c:Annelida,o:Annelida_X,f:Annelida_XX,g:Chrysopetalidae,s:Chrysopetalidae_sp.
>EU704049.1.904_U,k:Eukaryota:mito,d:Obazoa:mito,p:Opisthokonta:mito-Metazoa:mito,c:Annelida:mito,o:Annelida_X:mito,f:Annelida_XX:mito,g:Urechis:mito,s:Urechis_caupo:mito
>AY300872.1.859_U,k:Eukaryota:mito,d:Obazoa:mito,p:Opisthokonta:mito-Metazoa:mito,c:Annelida:mito,o:Annelida_X:mito,f:Annelida_XX:mito,g:Pista:mito,s:Pista_cristata:mito
>EU107249.1.852_U,k:Eukaryota:mito,d:Obazoa:mito,p:Opisthokonta:mito-Metazoa:mito,c:Annelida:mito,o:Annelida_X:mito,f:Annelida_XX:mito,g:Phascolopsis:mito,s:Phascolopsis_gouldii:mito
>JX507298.99.1890_U,k:Eukaryota,d:Obazoa,p:Opisthokonta-Fungi,c:Aphelidiomycota,o:Aphelidiales,f:Aphelidiaceae,g:Amoeboaphelidium,s:Amoeboaphelidium_protococcarum
>KJ566931.1.1276_U,k:Eukaryota,d:Obazoa,p:Opisthokonta-Fungi,c:Aphelidiomycota,o:Aphelidiales,f:Aphelidiaceae,g:Aphelidium,s:Aphelidium_sp.
>KJ541118.1.3804_U,k:Eukaryota,d:Obazoa,p:Opisthokonta-Fungi,c:Aphelidiomycota,o:Aphelidiales,f:Aphelidiaceae,g:Amoeboaphelidium,s:Amoeboaphelidium_protococcarum
>KC899044.1.995_U,k:Eukaryota,d:TSAR,p:Alveolata-Apicomplexa,c:Apicomplexa_X,o:Apicomplexa_XX,f:Apicomplexa_XXX,g:Apicomplexa_XXXX,s:Apicomplexa_XXXX_sp.
>KJ763220.1.1704_U,k:Eukaryota,d:TSAR,p:Alveolata-Apicomplexa,c:Apicomplexa_X,o:Apicomplexa_XX,f:Apicomplexa_XXX,g:Apicomplexa_XXXX,s:Apicomplexa_XXXX_sp.
>AY050182.1.1804_U,k:Eukaryota,d:Obazoa,p:Apusomonada-Apusomonada_X,c:Apusomonadidae,o:Apusomonadidae_Group-1,f:Apusomonadidae_Group-1_X,g:Amastigomonas,s:Amastigomonas_mutabilis
>FN598468.1.1142_U,k:Eukaryota,d:Obazoa,p:Apusomonada-Apusomonada_X,c:Apusomonadidae,o:Apusomonadidae_Group-1,f:Apusomonadidae_Group-1_X,g:Apusomonadidae_Group-1_XX,s:Apusomonadidae_Group-1_XX_sp.
>HQ870773.1.851_U,k:Eukaryota,d:Obazoa,p:Apusomonada-Apusomonada_X,c:Apusomonadidae,o:Apusomonadidae_Group-1,f:Apusomonadidae_Group-1_X,g:Apusomonadidae_Group-1_XX,s:Apusomonadidae_Group-1_XX_sp.
>AF445739.1.1484_U,k:Bacteria,d:PANNAM,p:Aquificae-Aquificae_X,c:Aquificae_XX,o:Hydrogenothermales,f:Hydrogenothermaceae,g:Sulfurihydrogenibium,s:Sulfurihydrogenibium_sp.
>AF445734.1.1484_U,k:Bacteria,d:PANNAM,p:Aquificae-Aquificae_X,c:Aquificae_XX,o:Hydrogenothermales,f:Hydrogenothermaceae,g:Sulfurihydrogenibium,s:Sulfurihydrogenibium_sp.
>AF445658.1.1484_U,k:Bacteria,d:PANNAM,p:Aquificae-Aquificae_X,c:Aquificae_XX,o:Hydrogenothermales,f:Hydrogenothermaceae,g:Sulfurihydrogenibium,s:Sulfurihydrogenibium_sp.
>AF068819.1.1419_U,k:Archaea,d:Methanoteca,p:Euryarchaeota-Euryarchaeota_X,c:Archaeoglobi,o:Archaeoglobales,f:Archaeoglobaceae,g:Archaeoglobaceae_X,s:Archaeoglobaceae_X_sp.
>AF419628.1.1456_U,k:Archaea,d:Methanoteca,p:Euryarchaeota-Euryarchaeota_X,c:Archaeoglobi,o:Archaeoglobales,f:Archaeoglobaceae,g:Archaeoglobaceae_X,s:Archaeoglobaceae_X_sp.
>Y10011.1.1488_U,k:Archaea,d:Methanoteca,p:Euryarchaeota-Euryarchaeota_X,c:Archaeoglobi,o:Archaeoglobales,f:Archaeoglobaceae,g:Archaeoglobus,s:Archaeoglobus_sp.
>AF421220.1.2529_U,k:Eukaryota,d:Amoebozoa,p:Evosea-Evosea_X,c:Archamoebea,o:Mastigamoebida,f:Mastigamoebidae,g:Mastigamoeba,s:Mastigamoeba_sp.
>AF149908.1.1934_U,k:Eukaryota,d:Amoebozoa,p:Evosea-Evosea_X,c:Archamoebea,o:Archamoebea_X,f:Entamoebidae,g:Entamoeba,s:Entamoeba_ranarum
>JX157652.1.938_U,k:Eukaryota,d:Amoebozoa,p:Evosea-Evosea_X,c:Archamoebea,o:Mastigamoebida,f:Mastigamoebidae,g:Mastigamoeba,s:Mastigamoeba_abducta
>AY212628.1.1495_U,k:Bacteria,d:Terrabacteria,p:Armatimonadetes-Armatimonadetes_X,c:Armatimonadia,o:Armatimonadales,f:Armatimonadaceae,g:Armatimonas,s:Armatimonas_sp.
>AY212563.1.1510_U,k:Bacteria,d:Terrabacteria,p:Armatimonadetes-Armatimonadetes_X,c:Armatimonadia,o:Armatimonadales,f:Armatimonadaceae,g:Armatimonas,s:Armatimonas_sp.
>AF507702.1.1475_U,k:Bacteria,d:Terrabacteria,p:Armatimonadetes-Armatimonadetes_X,c:Armatimonadia,o:Armatimonadales,f:Armatimonadales_X,g:Armatimonadales_XX,s:Armatimonadales_XX_sp.
>AJ009665.1.1337_U,k:Eukaryota,d:TSAR,p:Alveolata-Ciliophora,c:Armophorea,o:Armophorea_X,f:Metopidae,g:Brachonella,s:Brachonella_sp.
>FJ153667.1.1152_U,k:Eukaryota,d:TSAR,p:Alveolata-Ciliophora,c:Armophorea,o:Armophorea_X,f:Metopidae,g:Metopus_1,s:Metopus_sp.
>AY046700.1.1143_U,k:Eukaryota,d:TSAR,p:Alveolata-Ciliophora,c:Armophorea,o:Armophorea_X,f:Metopidae,g:Metopus_1,s:Metopus_sp.
>FJ174923.1.1801_U,k:Eukaryota,d:Obazoa,p:Opisthokonta-Metazoa,c:Arthropoda,o:Crustacea,f:Malacostraca,g:Palinurus,s:Palinurus_mauritanicus
>AF436012.1.1857_U,k:Eukaryota,d:Obazoa,p:Opisthokonta-Metazoa,c:Arthropoda,o:Crustacea,f:Malacostraca,g:Aegla,s:Aegla_uruguayana
>AB465970.1.1795_U,k:Eukaryota,d:Obazoa,p:Opisthokonta-Metazoa,c:Arthropoda,o:Hexapoda,f:Insecta,g:Blondelia,s:Blondelia_nigripes
>GU983687.1.1229_U,k:Eukaryota:mito,d:Obazoa:mito,p:Opisthokonta:mito-Metazoa:mito,c:Arthropoda:mito,o:Chelicerata:mito,f:Arachnida:mito,g:Carios:mito,s:Carios_capensis:mito
>GU983693.1.1196_U,k:Eukaryota:mito,d:Obazoa:mito,p:Opisthokonta:mito-Metazoa:mito,c:Arthropoda:mito,o:Chelicerata:mito,f:Arachnida:mito,g:Haemaphysalis:mito,s:Haemaphysalis_flava:mito
>GU989597.1.1123_U,k:Eukaryota:mito,d:Obazoa:mito,p:Opisthokonta:mito-Metazoa:mito,c:Arthropoda:mito,o:Hexapoda:mito,f:Hexapoda_X:mito,g:Tridactylophagus:mito,s:Tridactylophagus_sp.:mito
>AY123745.1.924_UC,k:Eukaryota,d:Obazoa,p:Opisthokonta-Fungi,c:Ascomycota,o:Pezizomycotina,f:Sordariomycetes,g:Sordariomycetes_X,s:Sordariomycetes_X_sp.
>FJ355953.1.1907_U,k:Eukaryota,d:Obazoa,p:Opisthokonta-Fungi,c:Ascomycota,o:Pezizomycotina,f:Eurotiomycetes,g:Knufia,s:Knufia_epidermidis
>EU174976.1.853_U,k:Eukaryota,d:Obazoa,p:Opisthokonta-Fungi,c:Ascomycota,o:Pezizomycotina,f:Sordariomycetes,g:Sordariomycetes_X,s:Sordariomycetes_X_sp.
>U29227.1.1374_U,k:Eukaryota:mito,d:Obazoa:mito,p:Opisthokonta:mito-Fungi:mito,c:Ascomycota:mito,o:Pezizomycotina:mito,f:Eurotiomycetes:mito,g:Aspergillus:mito,s:Aspergillus_pseudonomius:mito
>U29232.1.1375_U,k:Eukaryota:mito,d:Obazoa:mito,p:Opisthokonta:mito-Fungi:mito,c:Ascomycota:mito,o:Pezizomycotina:mito,f:Eurotiomycetes:mito,g:Aspergillus:mito,s:Aspergillus_clavatoflavus:mito
>U29230.1.1372_U,k:Eukaryota:mito,d:Obazoa:mito,p:Opisthokonta:mito-Fungi:mito,c:Ascomycota:mito,o:Pezizomycotina:mito,f:Eurotiomycetes:mito,g:Petromyces:mito,s:Petromyces_alliaceus:mito
>HQ710551.1.1633_U,k:Eukaryota,d:TSAR,p:Stramenopiles-Gyrista,c:Aurearenophyceae,o:Aureanales,f:Aurearenaceae,g:Aurearena,s:Aurearena_sp.
>AB365192.1.1765_U,k:Eukaryota,d:TSAR,p:Stramenopiles-Gyrista,c:Aurearenophyceae,o:Aureanales,f:Aurearenaceae,g:Aurearena,s:Aurearena_cruciata
>AB365194.1.1765_U,k:Eukaryota,d:TSAR,p:Stramenopiles-Gyrista,c:Aurearenophyceae,o:Aureanales,f:Aurearenaceae,g:Aurearena,s:Aurearena_cruciata
>AF507715.1.1482_U,k:Bacteria,d:Gracilicutes,p:Dependentiae-Dependentiae_X,c:Babeliae,o:Babeliales,f:Vermiphilaceae,g:Vermiphilaceae_X,s:Vermiphilaceae_X_sp.
>AF507714.1.1480_U,k:Bacteria,d:Gracilicutes,p:Dependentiae-Dependentiae_X,c:Babeliae,o:Babeliales,f:UBA12409,g:UBA12409_X,s:UBA12409_X_sp.
>AF289152.1.1499_U,k:Bacteria,d:Gracilicutes,p:Dependentiae-Dependentiae_X,c:Babeliae,o:Babeliales,f:UBA12409,g:UBA12409_X,s:UBA12409_X_sp.
>AJ866997.1.1545_U,k:Eukaryota,d:TSAR,p:Stramenopiles-Gyrista,c:Bacillariophyceae,o:Bacillariales,f:Bacillariaceae,g:Nitzschia,s:Nitzschia_paleaformis
>HM805031.1.1721_U,k:Eukaryota,d:TSAR,p:Stramenopiles-Gyrista,c:Bacillariophyceae,o:Surirellales,f:Entomoneidaceae,g:Entomoneis,s:Entomoneis_punctulata
>HQ912658.1.1741_U,k:Eukaryota,d:TSAR,p:Stramenopiles-Gyrista,c:Bacillariophyceae,o:Surirellales,f:Surirellaceae,g:Surirella,s:Surirella_minuta
>HM449710.1.891_U,k:Eukaryota:mito,d:TSAR:mito,p:Stramenopiles:mito-Gyrista:mito,c:Bacillariophyceae:mito,o:Naviculales:mito,f:Naviculaceae:mito,g:Navicula:mito,s:Navicula_minima:mito
>FJ002237.1.1448_U,k:Eukaryota:plas,d:TSAR:plas,p:Stramenopiles:plas-Gyrista:plas,c:Bacillariophyceae:plas,o:Achnanthales:plas,f:Achnanthaceae:plas,g:Achnanthes:plas,s:Achnanthes_brevipes:plas
>FJ002192.1.1109_U,k:Eukaryota:plas,d:TSAR:plas,p:Stramenopiles:plas-Gyrista:plas,c:Bacillariophyceae:plas,o:Achnanthales:plas,f:Achnanthaceae:plas,g:Achnanthes:plas,s:Achnanthes_longipes:plas
>FJ002191.1.1071_U,k:Eukaryota:plas,d:TSAR:plas,p:Stramenopiles:plas-Gyrista:plas,c:Bacillariophyceae:plas,o:Achnanthales:plas,f:Achnanthaceae:plas,g:Achnanthes:plas,s:Achnanthes_sp.:plas
>ATKK01000028.11.1957_U,k:Bacteria,d:Terrabacteria,p:Firmicutes-Firmicutes_X,c:Bacilli,o:Bacillales,f:Bacillales_X,g:Exiguobacterium,s:Exiguobacterium_sp.
>AVAI01000166.17.1602_U,k:Bacteria,d:Terrabacteria,p:Firmicutes-Firmicutes_X,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae,g:Lactobacillus,s:Lactobacillus_paraplantarum
>BEWZ01000062.10.1569_U,k:Bacteria,d:Terrabacteria,p:Firmicutes-Firmicutes_X,c:Bacilli,o:Lactobacillales,f:Streptococcaceae,g:Streptococcus,s:Streptococcus_canis
>BCMQ01000053.1299.3096_U,k:Bacteria,d:FCB,p:Bacteroidetes-Bacteroidetes_X,c:Bacteroidia,o:Flavobacteriales,f:Flavobacteriaceae,g:Myroides,s:Myroides_odoratimimus
>LROZ01000046.1.1135_U,k:Bacteria,d:FCB,p:Bacteroidetes-Bacteroidetes_X,c:Bacteroidia,o:Flavobacteriales,f:Flavobacteriaceae,g:Myroides,s:Myroides_odoratus
>QKSB01000051.1.1226_U,k:Bacteria,d:FCB,p:Bacteroidetes-Bacteroidetes_X,c:Bacteroidia,o:Flavobacteriales,f:Crocinitomicaceae,g:Crocinitomix,s:Crocinitomix_sp.
>DQ227853.1.2874_U,k:Eukaryota,d:Archaeplastida,p:Rhodophyta-Rhodophyta_X,c:Bangiophyceae,o:Bangiales,f:Bangiaceae,g:Pyropia,s:Pyropia_yezoensis
>AB015794.1.2331_G,k:Eukaryota,d:Archaeplastida,p:Rhodophyta-Rhodophyta_X,c:Bangiophyceae,o:Bangiales,f:Bangiaceae,g:Pyropia,s:Pyropia_onoi
>AB015794.1.2331_R,k:Eukaryota,d:Archaeplastida,p:Rhodophyta-Rhodophyta_X,c:Bangiophyceae,o:Bangiales,f:Bangiaceae,g:Pyropia,s:Pyropia_onoi
>AF545616.1.1368_U,k:Eukaryota:plas,d:Archaeplastida:plas,p:Rhodophyta:plas-Rhodophyta_X:plas,c:Bangiophyceae:plas,o:Bangiales:plas,f:Bangiaceae:plas,g:Bangia:plas,s:Bangia_atropurpurea:plas
>AF170716.1.1443_U,k:Eukaryota:plas,d:Archaeplastida:plas,p:Rhodophyta:plas-Rhodophyta_X:plas,c:Bangiophyceae:plas,o:Bangiales:plas,f:Bangiaceae:plas,g:Bangia:plas,s:Bangia_fuscopurpurea:plas
>GU119842.1.1413_U,k:Eukaryota:plas,d:Archaeplastida:plas,p:Rhodophyta:plas-Rhodophyta_X:plas,c:Bangiophyceae:plas,o:Bangiales:plas,f:Bangiaceae:plas,g:Bangiaceae_X:plas,s:Bangiaceae_X_sp.:plas
>KC673103.1.1780_U,k:Eukaryota,d:Obazoa,p:Opisthokonta-Fungi,c:Basidiomycota,o:Ustilaginomycotina,f:Exobasidiomycetes,g:Malassezia,s:Malassezia_globosa
>HM486977.1.1360_U,k:Eukaryota,d:Obazoa,p:Opisthokonta-Fungi,c:Basidiomycota,o:Pucciniomycotina,f:Microbotryomycetes,g:Microbotryomycetes_X,s:Microbotryomycetes_X_sp.
>GU072001.1.966_U,k:Eukaryota,d:Obazoa,p:Opisthokonta-Fungi,c:Basidiomycota,o:Pucciniomycotina,f:Cystobasidiomycetes,g:Rhodotorula,s:Rhodotorula_sp.
>U54637.650.3926_R,k:Eukaryota:mito,d:Obazoa:mito,p:Opisthokonta:mito-Fungi:mito,c:Basidiomycota:mito,o:Agaricomycotina:mito,f:Agaricomycetes:mito,g:Agrocybe:mito,s:Agrocybe_aegerita:mito
>AF481730.1.1930_U,k:Eukaryota:mito,d:Obazoa:mito,p:Opisthokonta:mito-Fungi:mito,c:Basidiomycota:mito,o:Agaricomycotina:mito,f:Agaricomycetes:mito,g:Agaricus:mito,s:Agaricus_bisporus:mito
>AF230363.1.1906_U,k:Eukaryota:mito,d:Obazoa:mito,p:Opisthokonta:mito-Fungi:mito,c:Basidiomycota:mito,o:Agaricomycotina:mito,f:Agaricomycetes:mito,g:Moniliophthora:mito,s:Moniliophthora_perniciosa:mito
>EU562001.1.934_U,k:Eukaryota,d:TSAR,p:Stramenopiles-Bigyra,c:Bicoecea,o:Anoecales,f:Caecitellaceae,g:Caecitellus,s:Caecitellus_sp.
>HQ866490.1.880_U,k:Eukaryota,d:TSAR,p:Stramenopiles-Bigyra,c:Bicoecea,o:Bicoecea_X,f:Bicoecea_XX,g:Bicoecea_XXX,s:Bicoecea_XXX_sp.
>HQ865557.1.876_U,k:Eukaryota,d:TSAR,p:Stramenopiles-Bigyra,c:Bicoecea,o:Bicoecea_X,f:Bicoecea_XX,g:Bicoecea_XXX,s:Bicoecea_XXX_sp.
>AY180021.1.1729_U,k:Eukaryota,d:TSAR,p:Stramenopiles-Bigyra,c:Bigyra_X,o:Bigyra_XX,f:Bigyra_XXX,g:Bigyra_XXXX,s:Bigyra_XXXX_sp.
>KJ577859.1.1804_U,k:Eukaryota,d:TSAR,p:Stramenopiles-Bigyra,c:Bigyra_X,o:Bigyra_XX,f:Bigyra_XXX,g:Bigyra_XXXX,s:Bigyra_XXXX_sp.
>EF574713.1.1434_U,k:Eukaryota:plas,d:TSAR:plas,p:Stramenopiles:plas-Bigyra:plas,c:Bigyra_X:plas,o:Bigyra_XX:plas,f:Bigyra_XXX:plas,g:Bigyra_XXXX:plas,s:Bigyra_XXXX_sp.:plas
>EF574713.1.1434_U,k:Eukaryota:plas,d:TSAR:plas,p:Stramenopiles:plas-Bigyra:plas,c:Bigyra_X:plas,o:Bigyra_XX:plas,f:Bigyra_XXX:plas,g:Bigyra_XXXX:plas,s:Bigyra_XXXX_sp.:plas
>AF368181.1.1441_U,k:Bacteria,d:PANNAM,p:Acidobacteria-Acidobacteria_X,c:Blastocatellia_(Subgroup_4),o:Blastocatellales,f:Blastocatellaceae,g:Blastocatella,s:Blastocatella_sp.
>AF013530.1.1481_U,k:Bacteria,d:PANNAM,p:Acidobacteria-Acidobacteria_X,c:Blastocatellia_(Subgroup_4),o:Blastocatellales,f:Blastocatellaceae,g:Blastocatellaceae_X,s:Blastocatellaceae_X_sp.
>AF013550.1.1520_U,k:Bacteria,d:PANNAM,p:Acidobacteria-Acidobacteria_X,c:Blastocatellia_(Subgroup_4),o:Pyrinomonadales,f:Pyrinomonadaceae,g:RB41,s:RB41_sp.
>ACDU01008455.29422.31301_U,k:Eukaryota,d:Obazoa,p:Opisthokonta-Fungi,c:Blastocladiomycota,o:Blastocladiomycotina,f:Blastocladiomycetes,g:Allomyces,s:Allomyces_macrogynus
>JN054657.1.1595_U,k:Eukaryota,d:Obazoa,p:Opisthokonta-Fungi,c:Blastocladiomycota,o:Blastocladiomycotina,f:Blastocladiomycetes,g:Blastocladiomycota_XX,s:Blastocladiomycota_X_sp.
>EF565163.1.1724_U,k:Eukaryota,d:Obazoa,p:Opisthokonta-Fungi,c:Blastocladiomycota,o:Blastocladiomycotina,f:Blastocladiomycetes,g:Blastocladiomycetes_X,s:Blastocladiomycetes_X_sp.
>EU500181.1.813_U,k:Eukaryota,d:TSAR,p:Stramenopiles-Gyrista,c:Bolidophyceae,o:Parmales,f:Triparmaceae,g:Triparma,s:Triparma_pacifica
>DQ062504.1.1771_U,k:Eukaryota,d:TSAR,p:Stramenopiles-Gyrista,c:Bolidophyceae,o:Parmales,f:Parmales_env_1,g:Parmales_env_1_X,s:Parmales_env_1_X_sp.
>FN690654.1.1702_U,k:Eukaryota,d:TSAR,p:Stramenopiles-Gyrista,c:Bolidophyceae,o:Parmales,f:Parmales_env_2,g:Parmales_env_2_X,s:Parmales_env_2_X_sp.
>AY702144.1.904_U,k:Eukaryota:plas,d:TSAR:plas,p:Stramenopiles:plas-Gyrista:plas,c:Bolidophyceae:plas,o:Parmales:plas,f:Triparmaceae:plas,g:Triparma:plas,s:Triparma_mediterranea:plas
>LN735367.1.796_U,k:Eukaryota:plas,d:TSAR:plas,p:Stramenopiles:plas-Gyrista:plas,c:Bolidophyceae:plas,o:Parmales:plas,f:Triparmaceae:plas,g:Triparma:plas,s:Triparma_mediterranea:plas
